 # H2O visible 
 # For interval boundaries, see corresponding files  
 #Temperature(K)  100,  150,  200,  250,  300,  350,  400,  600, 
 #P(bar) 1.00e-05, 1.00e-04, 1.00e-03, 1.00e-02, 1.00e-01, 1.00e+00, 1.00e+01, 1.00e+02, 

  Quadrature weights w(quad)        Quadrature abscissas (g)

         21
          300.0
  0.00001   2.38557e-32 1.10720e-31 3.90533e-30 1.84069e-27 1.98830e-26 4.46628e-26 1.69047e-25 1.01431e-24 
  0.00010   2.37549e-31 1.00610e-30 1.80348e-29 1.98405e-27 2.00288e-26 4.48719e-26 1.68978e-25 1.01459e-24 
  0.00100   2.36568e-30 9.32088e-30 9.84435e-29 2.67234e-27 2.17307e-26 4.66894e-26 1.69260e-25 1.01597e-24 
  0.01000   2.35731e-29 8.66760e-29 5.94668e-28 6.60602e-27 3.42201e-26 6.21233e-26 1.77306e-25 1.02183e-24 
  0.10000   2.20912e-28 6.64261e-28 3.24874e-27 2.09577e-26 7.15187e-26 1.03063e-25 2.17010e-25 8.18919e-25 
  1.00000   1.27258e-27 2.99018e-27 9.10339e-27 3.67252e-26 8.35517e-26 1.07176e-25 1.78900e-25 4.14128e-25 
 10.00000   2.63432e-27 4.69606e-27 9.50931e-27 3.89016e-26 6.81729e-26 7.62522e-26 1.14346e-25 1.63403e-25 
100.00000   3.87823e-28 6.01836e-28 1.53385e-27 6.64850e-27 1.44089e-26 1.74445e-26 1.86321e-26 1.89389e-26 

         21
          350.0
  0.00001   4.22667e-32 2.07456e-31 9.39777e-30 4.82191e-27 4.66858e-26 9.29402e-26 3.03115e-25 1.86117e-24 
  0.00010   4.19388e-31 1.86542e-30 3.77230e-29 5.01467e-27 4.68391e-26 9.30850e-26 3.03047e-25 1.85937e-24 
  0.00100   4.17267e-30 1.72406e-29 1.92620e-28 6.08530e-27 4.87467e-26 9.49054e-26 3.03089e-25 1.84989e-24 
  0.01000   4.15545e-29 1.59210e-28 1.09617e-27 1.31930e-26 6.56553e-26 1.12455e-25 3.05737e-25 1.79123e-24 
  0.10000   3.91607e-28 1.26140e-27 5.85920e-27 3.65443e-26 1.19600e-25 1.72010e-25 3.46136e-25 1.34701e-24 
  1.00000   2.42052e-27 5.37725e-27 1.56770e-26 6.15901e-26 1.39778e-25 1.76798e-25 3.02448e-25 7.31786e-25 
 10.00000   5.26738e-27 7.79259e-27 1.61175e-26 7.08070e-26 1.16275e-25 1.28292e-25 1.79405e-25 2.75892e-25 
100.00000   9.28756e-28 1.44381e-27 3.00544e-27 1.42758e-26 2.81714e-26 3.30867e-26 3.49938e-26 3.57073e-26 

         21
          400.0
  0.00001   6.58698e-32 3.44920e-31 1.94155e-29 1.06407e-26 8.73646e-26 1.61499e-25 4.81243e-25 2.82143e-24 
  0.00010   6.51293e-31 3.01081e-30 6.59150e-29 1.09050e-26 8.75227e-26 1.61595e-25 4.80542e-25 2.81932e-24 
  0.00100   6.45310e-30 2.74505e-29 3.13851e-28 1.24521e-26 8.97430e-26 1.63393e-25 4.79766e-25 2.80287e-24 
  0.01000   6.39519e-29 2.52037e-28 1.75539e-27 2.29963e-26 1.09958e-25 1.81359e-25 4.77615e-25 2.69196e-24 
  0.10000   6.02372e-28 2.05732e-27 9.36859e-27 5.69772e-26 1.81179e-25 2.59166e-25 5.00633e-25 2.06378e-24 
  1.00000   3.76152e-27 8.67067e-27 2.39533e-26 9.17801e-26 2.07865e-25 2.61338e-25 4.46043e-25 1.07310e-24 
 10.00000   8.74432e-27 1.17624e-26 2.69198e-26 1.10207e-25 1.73548e-25 1.93245e-25 2.44005e-25 3.95735e-25 
100.00000   1.87382e-27 2.50795e-27 5.78254e-27 2.44129e-26 4.48614e-26 5.15409e-26 5.46827e-26 5.65034e-26 

         21
          600.0
  0.00001   2.13080e-31 1.33321e-30 1.41813e-28 6.91488e-26 4.08170e-25 6.52924e-25 1.55665e-24 7.89609e-24 
  0.00010   2.09629e-30 1.02806e-29 2.79026e-28 6.98474e-26 4.08381e-25 6.53464e-25 1.55688e-24 7.89079e-24 
  0.00100   2.06425e-29 8.69754e-29 1.02950e-27 7.37972e-26 4.09871e-25 6.53810e-25 1.54995e-24 7.86919e-24 
  0.01000   2.02139e-28 7.78743e-28 5.58372e-27 9.86748e-26 4.34568e-25 6.73741e-25 1.52772e-24 7.60951e-24 
  0.10000   1.92439e-27 6.80454e-27 3.12439e-26 1.96424e-25 5.41314e-25 7.39061e-25 1.48526e-24 5.61608e-24 
  1.00000   1.25062e-26 3.19804e-26 7.99648e-26 2.65193e-25 5.81685e-25 7.45991e-25 1.20214e-24 2.62363e-24 
 10.00000   2.35457e-26 4.31185e-26 1.05680e-25 3.09675e-25 4.27926e-25 4.76060e-25 5.63466e-25 8.61001e-25 
100.00000   8.03066e-27 1.19492e-26 3.28947e-26 8.50556e-26 1.30871e-25 1.45297e-25 1.56402e-25 1.67055e-25 

         22
          100.0
  0.00001   1.03384e-31 8.04487e-30 3.33652e-28 1.55916e-26 2.78276e-25 9.22297e-25 9.82016e-24 5.42600e-22 
  0.00010   9.69448e-31 6.03449e-29 2.09334e-27 7.54356e-26 8.75331e-25 2.10752e-24 1.38359e-23 5.78898e-22 
  0.00100   9.15146e-30 4.85063e-28 1.53435e-26 5.06590e-25 4.24542e-24 8.42425e-24 3.68340e-23 7.91248e-22 
  0.01000   8.54478e-29 4.04581e-27 1.23886e-25 3.84751e-24 2.64797e-23 4.66517e-23 1.44035e-22 1.93327e-21 
  0.10000   6.28671e-28 2.90904e-26 8.82678e-25 2.12877e-23 1.04806e-22 1.77502e-22 4.88228e-22 2.60231e-21 
  1.00000   2.16686e-27 1.32071e-25 2.85038e-24 5.90270e-23 2.79430e-22 3.67757e-22 5.72792e-22 1.03411e-21 
 10.00000   2.75814e-27 1.35391e-25 2.34738e-24 6.46118e-23 1.63917e-22 1.95148e-22 2.28242e-22 2.36061e-22 
100.00000   5.55681e-29 1.77965e-27 2.60811e-26 8.15958e-25 1.90787e-24 2.05056e-24 2.23473e-24 2.34685e-24 

         22
          150.0
  0.00001   3.41180e-31 2.02813e-29 8.31152e-28 5.14740e-26 1.13047e-24 3.86437e-24 3.12692e-23 1.38882e-21 
  0.00010   2.99112e-30 1.39088e-28 4.47213e-27 1.50765e-25 1.99292e-24 5.54027e-24 3.40074e-23 1.40475e-21 
  0.00100   2.69728e-29 1.03020e-27 2.81333e-26 7.18852e-25 6.51501e-24 1.32856e-23 5.43892e-23 1.52533e-21 
  0.01000   2.45713e-28 7.95132e-27 2.08756e-25 4.79135e-24 3.19248e-23 5.38491e-23 1.63301e-22 2.27623e-21 
  0.10000   1.83948e-27 5.95602e-26 1.38138e-24 2.59194e-23 1.19483e-22 1.97287e-22 5.17247e-22 2.68948e-21 
  1.00000   8.21298e-27 2.66513e-25 3.61940e-24 7.97666e-23 2.71891e-22 3.48148e-22 5.31052e-22 9.75504e-22 
 10.00000   1.49040e-26 4.11361e-25 2.94832e-24 1.24011e-22 1.79679e-22 1.95586e-22 2.13914e-22 2.24333e-22 
100.00000   8.06793e-28 1.01170e-26 7.25840e-26 2.87394e-24 4.13819e-24 4.23880e-24 4.39614e-24 4.50239e-24 

         22
          200.0
  0.00001   8.75671e-31 4.60537e-29 1.64709e-27 1.51481e-25 3.27514e-24 1.01125e-23 6.00092e-23 2.07852e-21 
  0.00010   7.31516e-30 2.65034e-28 7.50462e-27 2.95651e-25 4.09044e-24 1.16391e-23 6.11321e-23 2.08196e-21 
  0.00100   6.26831e-29 1.73729e-27 4.41320e-26 1.01289e-24 8.95067e-24 1.97869e-23 7.42690e-23 2.11880e-21 
  0.01000   5.37408e-28 1.25756e-26 3.10649e-25 5.55549e-24 3.58854e-23 5.91271e-23 1.82599e-22 2.48647e-21 
  0.10000   4.11471e-27 9.28505e-26 1.92195e-24 2.79765e-23 1.31441e-22 2.06798e-22 5.28941e-22 2.69668e-21 
  1.00000   2.28279e-26 3.84162e-25 4.62131e-24 9.12312e-23 2.55904e-22 3.34740e-22 5.15670e-22 9.29184e-22 
 10.00000   4.53752e-26 6.23909e-25 3.49389e-24 1.37850e-22 1.80122e-22 1.89996e-22 2.05884e-22 2.18195e-22 
100.00000   4.73025e-27 2.62416e-26 1.58175e-25 5.33671e-24 6.84064e-24 6.99303e-24 7.16437e-24 7.28110e-24 

         22
          250.0
  0.00001   1.73893e-30 1.02790e-28 3.19195e-27 3.77177e-25 7.04697e-24 1.88424e-23 8.98256e-23 2.43914e-21 
  0.00010   1.44225e-29 4.66329e-28 1.11075e-26 5.66247e-25 7.64354e-24 1.99086e-23 9.04011e-23 2.43980e-21 
  0.00100   1.19659e-28 2.59613e-27 6.02777e-26 1.45706e-24 1.19349e-23 2.77425e-23 9.90788e-23 2.44005e-21 
  0.01000   9.66899e-28 1.75681e-26 4.10415e-25 6.42026e-24 3.88118e-23 6.51110e-23 1.99548e-22 2.67685e-21 
  0.10000   7.30333e-27 1.26668e-25 2.49980e-24 2.90757e-23 1.37894e-22 2.09194e-22 5.40003e-22 2.62465e-21 
  1.00000   4.50806e-26 4.96776e-25 5.91327e-24 9.78717e-23 2.49174e-22 3.26405e-22 5.13361e-22 8.66402e-22 
 10.00000   9.23559e-26 7.44960e-25 4.49655e-24 1.30338e-22 1.74936e-22 1.86512e-22 2.06736e-22 2.21818e-22 
100.00000   1.46025e-26 4.84916e-26 3.28053e-25 7.84422e-24 9.77681e-24 1.01093e-23 1.04490e-23 1.06596e-23 

         22
          300.0
  0.00001   2.68656e-30 2.14308e-28 6.74785e-27 8.10264e-25 1.22051e-23 2.89398e-23 1.22388e-22 2.64223e-21 
  0.00010   2.28925e-29 7.94700e-28 1.65952e-26 1.03089e-24 1.26126e-23 2.96455e-23 1.22988e-22 2.64301e-21 
  0.00100   1.91357e-28 3.76981e-27 7.48325e-26 2.05392e-24 1.62621e-23 3.63283e-23 1.30682e-22 2.63251e-21 
  0.01000   1.53308e-27 2.31356e-26 4.83564e-25 7.43194e-24 4.11012e-23 7.21147e-23 2.13938e-22 2.76351e-21 
  0.10000   1.12494e-26 1.58917e-25 3.07410e-24 3.00438e-23 1.39968e-22 2.10507e-22 5.51259e-22 2.52142e-21 
  1.00000   7.02707e-26 5.96900e-25 7.34499e-24 9.38130e-23 2.47263e-22 3.17568e-22 5.04890e-22 8.35095e-22 
 10.00000   1.48587e-25 8.23017e-25 6.29153e-24 1.21594e-22 1.67825e-22 1.82502e-22 2.04046e-22 2.25560e-22 
100.00000   3.08488e-26 7.45819e-26 6.84505e-25 1.04008e-23 1.28864e-23 1.33215e-23 1.36613e-23 1.38400e-23 

         22
          350.0
  0.00001   3.48493e-30 3.86544e-28 1.37800e-26 1.52781e-24 1.85424e-23 3.95623e-23 1.55664e-22 2.79506e-21 
  0.00010   3.00378e-29 1.27779e-27 2.64438e-26 1.76751e-24 1.88105e-23 4.00521e-23 1.56228e-22 2.79225e-21 
  0.00100   2.59968e-28 5.45201e-27 9.46338e-26 2.86930e-24 2.18934e-23 4.51731e-23 1.62963e-22 2.77213e-21 
  0.01000   2.13021e-27 3.03499e-26 5.46900e-25 8.50014e-24 4.37004e-23 7.86859e-23 2.34655e-22 2.78858e-21 
  0.10000   1.56694e-26 1.97882e-25 3.51172e-24 3.12481e-23 1.38560e-22 2.12799e-22 5.56134e-22 2.50984e-21 
  1.00000   9.84902e-26 7.01358e-25 8.74373e-24 9.12663e-23 2.45149e-22 3.18765e-22 4.92459e-22 8.22607e-22 
 10.00000   2.07992e-25 9.08778e-25 9.10119e-24 1.18792e-22 1.59888e-22 1.74124e-22 1.96950e-22 2.25006e-22 
100.00000   5.21498e-26 1.02830e-25 1.33357e-24 1.33703e-23 1.58351e-23 1.63376e-23 1.66230e-23 1.67744e-23 

         22
          400.0
  0.00001   4.39103e-30 5.87570e-28 2.58937e-26 2.53827e-24 2.54437e-23 5.03301e-23 1.91426e-22 2.88874e-21 
  0.00010   3.66213e-29 1.87203e-27 4.21693e-26 2.76486e-24 2.56660e-23 5.07165e-23 1.91879e-22 2.88515e-21 
  0.00100   3.16556e-28 7.53954e-27 1.22735e-25 3.95933e-24 2.82791e-23 5.47847e-23 1.97714e-22 2.86691e-21 
  0.01000   2.65038e-27 3.91928e-26 6.21243e-25 9.79840e-24 4.78638e-23 8.42867e-23 2.60707e-22 2.83278e-21 
  0.10000   1.98879e-26 2.43474e-25 3.77547e-24 3.28314e-23 1.40156e-22 2.14264e-22 5.54918e-22 2.44541e-21 
  1.00000   1.24148e-25 8.14611e-25 1.07082e-23 9.16446e-23 2.39669e-22 3.13217e-22 4.83815e-22 7.96881e-22 
 10.00000   2.62447e-25 1.00189e-24 1.25780e-23 1.19513e-22 1.52675e-22 1.65957e-22 1.87841e-22 2.19027e-22 
100.00000   7.52359e-26 1.31310e-25 2.26446e-24 1.65478e-23 1.84532e-23 1.88416e-23 1.91980e-23 1.93975e-23 

         22
          600.0
  0.00001   9.39277e-30 1.80072e-27 1.52319e-25 9.32473e-24 5.56222e-23 9.88077e-23 3.61280e-22 2.99286e-21 
  0.00010   6.79076e-29 5.02562e-27 1.85241e-25 9.43050e-24 5.57070e-23 9.88723e-23 3.61507e-22 2.99088e-21 
  0.00100   5.32696e-28 1.87138e-26 3.24788e-25 1.04625e-23 5.67143e-23 1.00458e-22 3.66014e-22 2.98208e-21 
  0.01000   4.37689e-27 9.02659e-26 1.03493e-24 1.64006e-23 6.82915e-23 1.19643e-22 3.99177e-22 2.83773e-21 
  0.10000   3.55572e-26 4.94986e-25 4.87284e-24 3.96134e-23 1.45982e-22 2.26753e-22 5.63722e-22 2.15542e-21 
  1.00000   2.02490e-25 1.26139e-24 1.76525e-23 9.51736e-23 2.28422e-22 2.79699e-22 4.21219e-22 7.51820e-22 
 10.00000   4.63354e-25 1.30441e-24 2.75491e-23 1.11414e-22 1.48221e-22 1.54849e-22 1.63600e-22 1.84285e-22 
100.00000   1.73997e-25 2.64183e-25 8.54988e-24 2.62008e-23 2.79969e-23 2.86577e-23 2.93465e-23 2.96450e-23 

         23
          100.0
  0.00001   6.11899e-30 5.83219e-29 1.16657e-27 4.23519e-26 7.59830e-25 2.67593e-24 3.13336e-23 1.09645e-21 
  0.00010   5.68678e-29 4.92336e-28 8.06291e-27 1.65970e-25 1.86243e-24 4.84566e-24 3.77970e-23 1.15432e-21 
  0.00100   5.30745e-28 4.33092e-27 6.22931e-26 9.88598e-25 7.69545e-24 1.54468e-23 6.91016e-23 1.53010e-21 
  0.01000   4.95189e-27 3.89561e-26 5.23220e-25 6.89861e-24 3.93189e-23 6.90218e-23 2.15680e-22 2.72821e-21 
  0.10000   4.22424e-26 2.89813e-25 3.51118e-24 3.64100e-23 1.52152e-22 2.35603e-22 6.31007e-22 2.97427e-21 
  1.00000   1.93957e-25 1.11783e-24 9.05870e-24 1.09926e-22 2.74330e-22 3.53043e-22 5.58542e-22 8.50487e-22 
 10.00000   1.71202e-25 1.22657e-24 5.06187e-24 8.89550e-23 1.30324e-22 1.52432e-22 1.76357e-22 2.31893e-22 
100.00000   3.02389e-27 1.90753e-26 5.53682e-26 1.00728e-24 1.41641e-24 1.50145e-24 1.62977e-24 2.27060e-24 

         23
          150.0
  0.00001   1.56767e-29 1.33945e-28 2.36290e-27 1.41808e-25 2.92302e-24 9.54827e-24 8.03888e-23 2.05860e-21 
  0.00010   1.40286e-28 9.42340e-28 1.29050e-26 3.36440e-25 4.29519e-24 1.17598e-23 8.34769e-23 2.07822e-21 
  0.00100   1.28272e-27 7.36570e-27 8.58195e-26 1.36248e-24 1.12938e-23 2.33199e-23 1.07365e-22 2.25408e-21 
  0.01000   1.18980e-26 6.20771e-26 6.57852e-25 8.01606e-24 4.47381e-23 7.61019e-23 2.32181e-22 2.93556e-21 
  0.10000   1.03504e-25 4.68277e-25 4.37340e-24 3.77657e-23 1.49673e-22 2.41678e-22 6.57520e-22 2.77305e-21 
  1.00000   5.71189e-25 1.96087e-24 1.30410e-23 1.11520e-22 2.51738e-22 3.20883e-22 5.30121e-22 9.01987e-22 
 10.00000   7.10485e-25 2.44108e-24 8.40469e-24 9.26358e-23 1.42970e-22 1.78889e-22 2.06912e-22 2.49568e-22 
100.00000   2.53902e-26 6.39902e-26 3.02246e-25 2.35685e-24 3.18704e-24 3.49905e-24 3.67963e-24 4.19404e-24 

         23
          200.0
  0.00001   2.55251e-29 2.69869e-28 4.91430e-27 4.02248e-25 7.75629e-24 2.20697e-23 1.34507e-22 2.69254e-21 
  0.00010   2.14670e-28 1.62278e-27 1.94960e-26 6.66693e-25 8.83339e-24 2.33928e-23 1.35760e-22 2.69971e-21 
  0.00100   1.87177e-27 1.10990e-26 1.08441e-25 1.90798e-24 1.60449e-23 3.36330e-23 1.50546e-22 2.75425e-21 
  0.01000   1.69070e-26 8.71977e-26 7.51970e-25 9.12090e-24 5.01770e-23 8.49041e-23 2.50428e-22 3.08826e-21 
  0.10000   1.46732e-25 6.42892e-25 4.85122e-24 3.93176e-23 1.49758e-22 2.48627e-22 6.69986e-22 2.61977e-21 
  1.00000   9.27336e-25 2.58208e-24 1.57457e-23 1.10867e-22 2.45157e-22 3.12167e-22 5.07642e-22 9.55739e-22 
 10.00000   1.52499e-24 3.02809e-24 1.57080e-23 9.32607e-23 1.45633e-22 1.79247e-22 2.29538e-22 2.79721e-22 
100.00000   8.05749e-26 1.40135e-25 1.11443e-24 4.19304e-24 5.48234e-24 6.12299e-24 6.67943e-24 6.89387e-24 

         23
          250.0
  0.00001   3.52723e-29 5.00969e-28 1.08620e-26 9.60617e-25 1.50542e-23 3.76174e-23 1.85889e-22 2.97867e-21 
  0.00010   2.76230e-28 2.59424e-27 3.02812e-26 1.25883e-24 1.56986e-23 3.83595e-23 1.86581e-22 2.98148e-21 
  0.00100   2.24927e-27 1.59533e-26 1.35832e-25 2.70739e-24 2.20943e-23 4.60539e-23 1.95076e-22 2.99598e-21 
  0.01000   1.93417e-26 1.16320e-25 8.45660e-25 1.03591e-23 5.52206e-23 9.42274e-23 2.74801e-22 3.14294e-21 
  0.10000   1.62332e-25 8.34911e-25 5.23783e-24 4.12136e-23 1.52435e-22 2.53705e-22 6.70470e-22 2.53656e-21 
  1.00000   1.05670e-24 3.14031e-24 1.69944e-23 1.07105e-22 2.47198e-22 3.17102e-22 5.03769e-22 9.65841e-22 
 10.00000   2.05234e-24 3.53184e-24 2.73181e-23 9.53478e-23 1.44116e-22 1.71740e-22 2.47677e-22 3.16730e-22 
100.00000   1.37637e-25 2.61907e-25 2.48952e-24 6.17313e-24 8.16126e-24 9.25562e-24 1.04090e-23 1.08225e-23 

         23
          300.0
  0.00001   4.74792e-29 9.02694e-28 2.45112e-26 1.96892e-24 2.39513e-23 5.35822e-23 2.35076e-22 3.13791e-21 
  0.00010   3.50098e-28 3.88978e-27 4.95632e-26 2.25994e-24 2.43468e-23 5.40213e-23 2.35606e-22 3.13819e-21 
  0.00100   2.68323e-27 2.21929e-26 1.73063e-25 3.84956e-24 2.93744e-23 5.96539e-23 2.41881e-22 3.13033e-21 
  0.01000   2.18621e-26 1.49567e-25 9.47228e-25 1.19021e-23 6.04725e-23 1.02014e-22 3.08796e-22 3.11994e-21 
  0.10000   1.75485e-25 1.03668e-24 5.60235e-24 4.33660e-23 1.56410e-22 2.55728e-22 6.70060e-22 2.50988e-21 
  1.00000   1.08252e-24 3.60758e-24 1.81352e-23 1.03423e-22 2.48652e-22 3.20358e-22 5.16285e-22 9.43301e-22 
 10.00000   2.08109e-24 4.04375e-24 3.48024e-23 9.96709e-23 1.39629e-22 1.69050e-22 2.59444e-22 3.42821e-22 
100.00000   1.83494e-25 4.17514e-25 3.76973e-24 8.18827e-24 1.11555e-23 1.30297e-23 1.47485e-23 1.53732e-23 

         23
          350.0
  0.00001   6.46826e-29 1.58979e-27 5.33522e-26 3.50169e-24 3.47132e-23 7.08558e-23 2.91984e-22 3.22086e-21 
  0.00010   4.43875e-28 5.76517e-27 8.41339e-26 3.76328e-24 3.49515e-23 7.11144e-23 2.92418e-22 3.22064e-21 
  0.00100   3.26711e-27 2.91362e-26 2.28826e-25 5.39102e-24 3.85123e-23 7.48571e-23 2.97172e-22 3.20544e-21 
  0.01000   2.53704e-26 1.86913e-25 1.07994e-24 1.37438e-23 6.64946e-23 1.09419e-22 3.50715e-22 3.09935e-21 
  0.10000   1.96832e-25 1.24587e-24 6.04260e-24 4.55550e-23 1.61684e-22 2.56246e-22 6.70218e-22 2.45564e-21 
  1.00000   1.11405e-24 4.13051e-24 1.94312e-23 1.02371e-22 2.48978e-22 3.20480e-22 5.20108e-22 9.09562e-22 
 10.00000   2.03232e-24 4.70256e-24 3.71373e-23 1.01129e-22 1.37039e-22 1.70852e-22 2.67038e-22 3.60603e-22 
100.00000   2.33764e-25 5.74108e-25 4.92364e-24 1.03267e-23 1.44918e-23 1.71057e-23 1.94192e-23 2.03077e-23 

         23
          400.0
  0.00001   8.93134e-29 2.65760e-27 1.03113e-25 5.56658e-24 4.65910e-23 8.84688e-23 3.53700e-22 3.24729e-21 
  0.00010   5.70584e-28 8.10290e-27 1.40691e-25 5.80689e-24 4.67804e-23 8.86320e-23 3.53880e-22 3.24829e-21 
  0.00100   4.00586e-27 3.72068e-26 3.13466e-25 7.39983e-24 4.96144e-23 9.14515e-23 3.57411e-22 3.23620e-21 
  0.01000   3.04076e-26 2.27001e-25 1.25946e-24 1.59607e-23 7.39798e-23 1.20004e-22 3.96486e-22 3.08416e-21 
  0.10000   2.28644e-25 1.45677e-24 6.52026e-24 4.79323e-23 1.68892e-22 2.62805e-22 6.75991e-22 2.43387e-21 
  1.00000   1.22329e-24 4.66988e-24 2.05970e-23 1.03155e-22 2.48553e-22 3.24770e-22 5.18407e-22 8.72361e-22 
 10.00000   2.04107e-24 5.26766e-24 3.91839e-23 9.81060e-23 1.37097e-22 1.70608e-22 2.70708e-22 3.70562e-22 
100.00000   2.89617e-25 7.71440e-25 6.64286e-24 1.23607e-23 1.77575e-23 2.10294e-23 2.40133e-23 2.51854e-23 

         23
          600.0
  0.00001   2.84894e-28 1.26364e-26 6.49160e-25 1.86458e-23 1.00380e-22 1.69274e-22 5.72113e-22 3.05858e-21 
  0.00010   1.34458e-27 2.38904e-26 6.99307e-25 1.87347e-23 1.00500e-22 1.69263e-22 5.72211e-22 3.05478e-21 
  0.00100   8.15027e-27 7.78068e-26 9.80573e-25 1.97897e-23 1.01435e-22 1.70475e-22 5.73143e-22 3.03787e-21 
  0.01000   5.78248e-26 4.04113e-25 2.43143e-24 2.79611e-23 1.14859e-22 1.86215e-22 5.82447e-22 2.90726e-21 
  0.10000   4.33208e-25 2.46135e-24 9.27515e-24 6.01858e-23 1.93184e-22 2.91537e-22 6.72803e-22 2.20489e-21 
  1.00000   1.82854e-24 7.73724e-24 2.66821e-23 1.06248e-22 2.46451e-22 3.11770e-22 5.06325e-22 7.92045e-22 
 10.00000   2.63689e-24 9.88992e-24 4.57421e-23 9.11538e-23 1.33981e-22 1.72040e-22 2.66987e-22 3.75604e-22 
100.00000   6.37356e-25 2.58292e-24 1.26825e-23 1.94924e-23 3.01753e-23 3.57942e-23 4.14502e-23 4.37470e-23 

         24
          100.0
  0.00001   2.10443e-32 2.87629e-31 6.13462e-30 3.05887e-28 5.04358e-27 1.69646e-26 1.44862e-25 5.50252e-24 
  0.00010   1.92014e-31 2.43475e-30 4.21209e-29 1.03487e-27 1.11559e-26 2.87944e-26 1.74140e-25 5.72296e-24 
  0.00100   1.74416e-30 2.13792e-29 3.14722e-28 5.12671e-27 3.96315e-26 8.20240e-26 3.12879e-25 7.67907e-24 
  0.01000   1.60563e-29 1.88125e-28 2.40366e-27 3.18354e-26 1.88305e-25 3.18015e-25 1.18967e-24 1.52131e-23 
  0.10000   1.16114e-28 1.29913e-27 1.23126e-26 1.62389e-25 8.45155e-25 1.38609e-24 3.65443e-24 1.78100e-23 
  1.00000   3.76745e-28 4.41836e-27 2.51246e-26 5.31680e-25 1.56275e-24 2.07594e-24 3.42426e-24 7.83464e-24 
 10.00000   3.89655e-28 4.02518e-27 2.56521e-26 5.01576e-25 7.88014e-25 8.79289e-25 2.17963e-24 2.86184e-24 
100.00000   7.91756e-30 7.29187e-29 4.49901e-28 6.99192e-27 9.33221e-27 1.57907e-26 2.64692e-26 3.15652e-26 

         24
          150.0
  0.00001   7.90938e-32 1.05241e-30 2.23541e-29 1.66343e-27 2.59155e-26 7.42556e-26 5.01287e-25 1.84327e-23 
  0.00010   6.98744e-31 7.44400e-30 1.20116e-28 3.42947e-27 3.67410e-26 9.10637e-26 5.24562e-25 1.85324e-23 
  0.00100   6.20989e-30 5.63783e-29 7.37225e-28 1.17222e-26 8.79692e-26 1.76000e-25 7.22667e-25 1.97332e-23 
  0.01000   5.55761e-29 4.40544e-28 5.06998e-27 6.15508e-26 3.41565e-25 5.92487e-25 2.20497e-24 2.52947e-23 
  0.10000   4.01136e-28 2.83583e-27 2.81878e-26 3.13513e-25 1.45194e-24 2.31184e-24 5.78389e-24 2.29373e-23 
  1.00000   1.40426e-27 8.81866e-27 8.46703e-26 9.28630e-25 2.23267e-24 2.82446e-24 4.30551e-24 9.76170e-24 
 10.00000   2.01734e-27 8.32029e-27 9.50637e-26 8.98238e-25 1.25308e-24 1.60301e-24 2.72577e-24 3.92706e-24 
100.00000   9.67814e-29 3.71341e-28 3.57673e-27 2.75838e-26 4.00750e-26 5.47065e-26 7.12850e-26 7.83104e-26 

         24
          200.0
  0.00001   1.85640e-31 3.16235e-30 7.35186e-29 6.29452e-27 8.50481e-26 2.09107e-25 1.39476e-24 3.41526e-23 
  0.00010   1.63253e-30 1.89489e-29 2.79192e-28 9.31467e-27 9.66222e-26 2.25192e-25 1.41238e-24 3.41745e-23 
  0.00100   1.44050e-29 1.25056e-28 1.40531e-27 2.32251e-26 1.69143e-25 3.38527e-25 1.66503e-24 3.42992e-23 
  0.01000   1.27083e-28 8.75196e-28 8.65162e-27 1.01290e-25 5.49173e-25 9.98695e-25 3.67896e-24 3.63896e-23 
  0.10000   9.38915e-28 5.32813e-27 5.03400e-26 5.01188e-25 2.17749e-24 3.36957e-24 8.01399e-24 2.88262e-23 
  1.00000   3.54936e-27 1.55978e-26 1.99006e-25 1.34630e-24 2.95855e-24 3.66329e-24 5.50970e-24 1.23146e-23 
 10.00000   5.34501e-27 1.67771e-26 2.41192e-25 1.35277e-24 1.93832e-24 2.40047e-24 3.10109e-24 4.42607e-24 
100.00000   4.42655e-28 1.43960e-27 1.67021e-26 7.09323e-26 1.07156e-25 1.20360e-25 1.39910e-25 1.66943e-25 

         24
          250.0
  0.00001   3.45299e-31 7.25853e-30 2.34256e-28 1.82952e-26 2.13656e-25 4.79364e-25 3.33906e-24 4.84343e-23 
  0.00010   2.99327e-30 4.12582e-29 6.06164e-28 2.22983e-26 2.23877e-25 4.94850e-25 3.36343e-24 4.83712e-23 
  0.00100   2.62810e-29 2.45181e-28 2.45866e-27 4.26956e-26 3.08944e-25 6.32686e-25 3.59207e-24 4.79832e-23 
  0.01000   2.30928e-28 1.58265e-27 1.34537e-26 1.53917e-25 8.27291e-25 1.54643e-24 5.72201e-24 4.78278e-23 
  0.10000   1.70290e-27 9.38091e-27 7.68398e-26 7.20981e-25 3.01327e-24 4.55598e-24 1.03903e-23 3.63965e-23 
  1.00000   6.78839e-27 2.66928e-26 3.31155e-25 1.75324e-24 3.73174e-24 4.62758e-24 7.10984e-24 1.52457e-23 
 10.00000   9.73553e-27 3.46128e-26 4.53556e-25 1.80088e-24 2.70020e-24 3.05837e-24 3.77139e-24 4.89962e-24 
100.00000   1.21282e-27 4.50195e-27 4.72692e-26 1.38783e-25 2.08843e-25 2.25157e-25 2.62484e-25 3.32453e-25 

         24
          300.0
